,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
0,-60.0,-60.0,-60.0,-60.0,-59.68535614013672,-60.0,-60.0,-60.0,-60.0,-57.37033462524414,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.99786376953125,-60.0,-60.0,-60.0,-60.0,-60.0,-59.41924285888672,-60.0,-59.92719650268555,-60.0,-60.0,-59.53129959106445,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.72473907470703,-60.0,-60.0,-60.0,-60.0,-57.78983688354492,-60.0,-60.0,-60.0,-58.729820251464844,-60.0,-60.0,-60.0,-60.0,-60.0,-59.965843200683594,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.97261047363281,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.2890625,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.675209045410156,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.641326904296875,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.759483337402344,-60.0,-59.026458740234375,-60.0,-60.0,-58.60877990722656,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.377525329589844,-60.0,-60.0,-60.0,-60.0,-60.0,-57.84969711303711,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.71773910522461,-60.0,-59.87894058227539,-58.11495590209961,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.85902404785156,-60.0,-60.0,-60.0,-60.0,-60.0,-58.48394775390625,-60.0,-60.0,-60.0,-60.0,-58.955528259277344,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.265193939208984,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.83607864379883,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.87394332885742,-60.0,-60.0,-59.7925910949707,-60.0,-60.0,-58.19279861450195,-60.0,-59.998897552490234,-60.0,-58.9194450378418,-60.0,-60.0,-60.0,-60.0,-59.83307647705078,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.82168197631836,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.08269119262695,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.33211135864258,-60.0,-60.0,-60.0,-60.0,-58.884613037109375,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.224674224853516,-60.0,-58.852027893066406,-60.0,-60.0,-60.0,-58.190799713134766,-60.0,-60.0,-60.0,-60.0,-60.0,-58.190799713134766,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.9548454284668,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.1610107421875,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.15250015258789,-60.0,-60.0,-59.33011245727539,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.27325439453125,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.53694152832031,-60.0,-60.0,-60.0,-60.0,-60.0,-58.66166305541992,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.7454833984375,-59.77888107299805,-60.0,-60.0,-60.0,-60.0,-58.241920471191406,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.94984436035156,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.518611907958984,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.91044616699219,-60.0,-59.044315338134766,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.156009674072266,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.395591735839844,-60.0,-60.0,-58.717071533203125,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.112831115722656,-60.0,-60.0,-60.0,-60.0,-58.59278106689453,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0
1,-60.0,-60.0,-60.0,-59.71485900878906,-57.637184143066406,-60.0,-58.054107666015625,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.916847229003906,-60.0,-60.0,-60.0,-60.0,-58.47807693481445,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.5218505859375,-59.916847229003906,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.9037971496582,-60.0,-57.48391342163086,-60.0,-60.0,-60.0,-59.61428451538086,-60.0,-60.0,-60.0,-60.0,-60.0,-58.94495391845703,-60.0,-60.0,-60.0,-56.36968994140625,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.76148223876953,-60.0,-59.61428451538086,-56.53269577026367,-60.0,-59.71186065673828,-60.0,-59.070823669433594,-60.0,-60.0,-60.0,-60.0,-58.782615661621094,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.14116287231445,-60.0,-60.0,-60.0,-60.0,-60.0,-59.4234733581543,-59.8604621887207,-60.0,-56.980316162109375,-60.0,-60.0,-60.0,-60.0,-60.0,-59.28706359863281,-60.0,-60.0,-58.08290100097656,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.28706359863281,-59.612281799316406,-60.0,-60.0,-60.0,-60.0,-60.0,-57.251800537109375,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.24980163574219,-60.0,-59.25532150268555,-59.43689727783203,-60.0,-59.315006256103516,-60.0,-60.0,-59.19644546508789,-59.89265060424805,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.62639617919922,-60.0,-60.0,-57.59971237182617,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.89265060424805,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.79559326171875,-57.84769821166992,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.83607864379883,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.745967864990234,-59.33711242675781,-57.671207427978516,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.4472770690918,-60.0,-58.574256896972656,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.74925994873047,-60.0,-60.0,-60.0,-58.21376037597656,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.90484619140625,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.90484619140625,-60.0,-60.0,-60.0,-57.299198150634766,-60.0,-60.0,-60.0,-59.05982208251953,-60.0,-59.46091079711914,-60.0,-60.0,-60.0,-60.0,-60.0,-57.27090835571289,-58.39047622680664,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.017459869384766,-60.0,-57.47291564941406,-60.0,-57.94028091430664,-60.0,-60.0,-60.0,-56.765716552734375,-60.0,-60.0,-60.0,-59.46091079711914,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.89079666137695,-60.0,-59.3210563659668,-58.769615173339844,-58.72996139526367,-60.0,-60.0,-60.0,-60.0,-58.574867248535156,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.231529235839844,-60.0,-60.0,-60.0,-59.412471771240234,-60.0,-60.0,-60.0,-60.0,-60.0,-58.85002517700195,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.0015754699707,-60.0,-60.0,-58.313106536865234,-60.0,-60.0,-60.0,-60.0,-60.0,-58.88779830932617,-58.57186508178711,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.40946960449219,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.455909729003906,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.271060943603516,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.18244552612305,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.09560012817383,-60.0,-60.0,-60.0,-60.0,-59.45391082763672,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0
2,-60.0,-60.0,-60.0,-60.0,-59.89965057373047,-57.073936462402344,-60.0,-58.603580474853516,-60.0,-60.0,-60.0,-58.75914001464844,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.89979553222656,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.145355224609375,-59.831539154052734,-60.0,-60.0,-60.0,-60.0,-58.7066650390625,-60.0,-60.0,-60.0,-60.0,-57.85669708251953,-60.0,-60.0,-58.920475006103516,-60.0,-60.0,-59.76148223876953,-60.0,-60.0,-60.0,-57.25380325317383,-60.0,-60.0,-60.0,-60.0,-60.0,-59.20044708251953,-60.0,-60.0,-60.0,-59.4719123840332,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.94495391845703,-58.62612533569336,-60.0,-60.0,-60.0,-60.0,-55.26566696166992,-60.0,-60.0,-60.0,-59.43889617919922,-60.0,-60.0,-60.0,-60.0,-59.257320404052734,-60.0,-59.963844299316406,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.3170051574707,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.351097106933594,-60.0,-57.93832778930664,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.499149322509766,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.56230545043945,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.25532150268555,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.28731918334961,-60.0,-60.0,-60.0,-60.0,-60.0,-56.82020950317383,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-55.43963623046875,-57.97730255126953,-60.0,-60.0,-60.0,-57.84669876098633,-60.0,-60.0,-58.39447784423828,-55.59004211425781,-59.19344711303711,-60.0,-60.0,-56.33989334106445,-60.0,-60.0,-58.54294204711914,-60.0,-60.0,-56.922996520996094,-60.0,-55.745845794677734,-60.0,-60.0,-60.0,-59.75448226928711,-60.0,-60.0,-60.0,-60.0,-60.0,-59.37252426147461,-60.0,-60.0,-57.596710205078125,-57.719905853271484,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.02627182006836,-58.392478942871094,-60.0,-60.0,-60.0,-60.0,-59.49414825439453,-60.0,-60.0,-60.0,-58.800254821777344,-60.0,-59.25032043457031,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.9636116027832,-60.0,-59.49414825439453,-58.064605712890625,-59.133358001708984,-60.0,-57.93132781982422,-58.29624557495117,-59.133358001708984,-59.37052536010742,-58.54094314575195,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.75248336791992,-60.0,-58.800254821777344,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.42989730834961,-60.0,-60.0,-60.0,-58.90647506713867,-57.84269714355469,-60.0,-60.0,-60.0,-60.0,-57.20560836791992,-60.0,-60.0,-60.0,-58.852027893066406,-60.0,-60.0,-60.0,-60.0,-60.0,-59.492149353027344,-60.0,-60.0,-59.18944549560547,-57.0599365234375,-60.0,-58.488887786865234,-60.0,-60.0,-60.0,-60.0,-60.0,-59.9548454284668,-60.0,-60.0,-60.0,-59.684444427490234,-60.0,-60.0,-57.92932891845703,-59.684444427490234,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.95284652709961,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.2922477722168,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.63138961791992,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.470916748046875,-60.0,-59.49014663696289,-60.0,-60.0,-60.0,-60.0,-58.7962532043457,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.94984436035156,-56.91399383544922,-60.0,-60.0,-57.83769607543945,-60.0,-60.0,-60.0,-60.0,-58.928955078125,-60.0,-60.0,-59.64679718017578,-60.0,-60.0,-60.0,-60.0,-60.0,-58.61012268066406,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.83769607543945,-57.35133361816406,-60.0,-60.0,-60.0,-59.7454833984375,-56.24089050292969,-60.0,-58.241920471191406,-58.928955078125,-60.0,-60.0,-59.01245880126953,-59.94984436035156,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-56.94680404663086,-60.0,-60.0,-60.0,-58.954612731933594,-60.0,-56.2388916015625,-60.0,-60.0,-60.0,-60.0,-60.0,-58.3350944519043,-58.48188781738281,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.74348068237305,-60.0,-60.0,-59.06703567504883,-58.432403564453125,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0
3,-60.0,-60.0,-60.0,-58.812252044677734,-59.32200622558594,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.86602783203125,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.96884536743164,-60.0,-60.0,-60.0,-58.97561264038086,-60.0,-60.0,-60.0,-60.0,-60.0,-59.50614929199219,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.75913619995117,-60.0,-60.0,-59.50314712524414,-60.0,-60.0,-59.56630325317383,-60.0,-60.0,-60.0,-60.0,-57.81101989746094,-59.319007873535156,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-56.37731170654297,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.440895080566406,-60.0,-60.0,-60.0,-58.4014778137207,-60.0,-60.0,-60.0,-60.0,-60.0,-58.807254791259766,-60.0,-59.759483337402344,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.649818420410156,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.365333557128906,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.399478912353516,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.257320404052734,-60.0,-60.0,-60.0,-57.78583908081055,-57.59971237182617,-60.0,-60.0,-55.333152770996094,-60.0,-60.0,-58.69966506958008,-58.18388366699219,-60.0,-59.858463287353516,-60.0,-60.0,-59.28506088256836,-60.0,-60.0,-59.96184539794922,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.19644546508789,-60.0,-60.0,-58.85902786254883,-60.0,-58.77861404418945,-59.37552261352539,-60.0,-59.19644546508789,-60.0,-60.0,-59.02445983886719,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.32510757446289,-60.0,-60.0,-60.0,-59.37552261352539,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.06660461425781,-58.96561050415039,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.75448226928711,-60.0,-60.0,-60.0,-60.0,-55.934974670410156,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.82154083251953,-60.0,-58.85602569580078,-58.80225372314453,-57.28431701660156,-57.437705993652344,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.24892044067383,-60.0,-60.0,-57.844696044921875,-60.0,-60.0,-60.0,-57.13416290283203,-60.0,-60.0,-56.15971374511719,-57.47491455078125,-60.0,-55.4376335144043,-60.0,-56.52369689941406,-60.0,-60.0,-60.0,-60.0,-57.47491455078125,-60.0,-60.0,-60.0,-60.0,-57.7179069519043,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.47491455078125,-56.42980194091797,-60.0,-60.0,-57.13416290283203,-60.0,-60.0,-60.0,-60.0,-60.0,-56.81821060180664,-60.0,-59.956844329833984,-58.24892044067383,-58.392478942871094,-60.0,-60.0,-57.975303649902344,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.55530548095703,-60.0,-60.0,-60.0,-60.0,-58.692665100097656,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.27806091308594,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.46091079711914,-60.0,-60.0,-57.53239822387695,-60.0,-60.0,-55.66324234008789,-58.692665100097656,-60.0,-58.04010772705078,-60.0,-60.0,-60.0,-59.36652374267578,-60.0,-58.38847732543945,-60.0,-60.0,-60.0,-59.617393493652344,-60.0,-59.49014663696289,-57.13016128540039,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.01546096801758,-60.0,-60.0,-60.0,-60.0,-60.0,-59.617393493652344,-59.553306579589844,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.8406982421875,-59.8155403137207,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.679443359375,-60.0,-60.0,-60.0,-59.94984436035156,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-57.96830368041992,-57.16373062133789,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.24332046508789,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.53394317626953,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.8786506652832,-58.58258056640625,-59.74348068237305,-60.0,-58.38347625732422,-60.0,-60.0,-60.0,-60.0,-60.0,-59.74348068237305,-60.0,-60.0,-57.667449951171875,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-59.2413215637207,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-58.28724670410156,-60.0,-60.0,-60.0,-58.531944274902344,-60.0,-60.0,-60.0,-58.432403564453125,-60.0,-60.0,-59.74348068237305
