,x,y
0,10045022511.2556,-91.272590637207
1,10046023011.5058,-73.2305297851563
2,10047023511.7559,-97.8177261352539
3,10048024012.006,-70.3398132324219
4,10049024512.2561,-95.7229461669922
5,10050025012.5063,-72.9082107543945
6,10051025512.7564,-101.00399017334
7,10052026013.0065,-71.3778610229492
8,10053026513.2566,-109.368827819824
9,10054027013.5068,-71.5893096923828
10,10055027513.7569,-103.928619384766
11,10056028014.007,-72.1123809814453
12,10057028514.2571,-94.8695831298828
13,10058029014.5073,-69.5310745239258
14,10059029514.7574,-101.108985900879
15,10060030015.0075,-73.8023147583008
16,10061030515.2576,-95.7393264770508
17,10062031015.5078,-70.633056640625
18,10063031515.7579,-101.417236328125
19,10064032016.008,-71.2700347900391
20,10065032516.2581,-88.5600433349609
21,10066033016.5083,-70.6958389282227
22,10067033516.7584,-104.624076843262
23,10068034017.0085,-71.4908294677734
24,10069034517.2586,-102.252967834473
25,10070035017.5088,-68.3024673461914
26,10071035517.7589,-100.193458557129
27,10072036018.009,-71.1317596435547
28,10073036518.2591,-98.7807006835938
29,10074037018.5093,-71.2741317749023
30,10075037518.7594,-102.974044799805
31,10076038019.0095,-70.3875885009766
32,10077038519.2596,-96.5254974365234
33,10078039019.5098,-70.8797836303711
34,10079039519.7599,-98.55224609375
35,10080040020.01,-71.2308731079102
36,10081040520.2601,-97.7362518310547
37,10082041020.5103,-72.1669769287109
38,10083041520.7604,-113.438697814941
39,10084042021.0105,-71.3539199829102
40,10085042521.2606,-98.770622253418
41,10086043021.5108,-71.7873229980469
42,10087043521.7609,-93.0834732055664
43,10088044022.011,-72.3655090332031
44,10089044522.2611,-98.5908813476563
45,10090045022.5113,-72.6070938110352
46,10091045522.7614,-104.430473327637
47,10092046023.0115,-68.8337249755859
48,10093046523.2616,-92.4904861450195
49,10094047023.5118,-72.1568908691406
50,10095047523.7619,-108.883773803711
51,10096048024.012,-70.9175796508789
52,10097048524.2621,-112.362747192383
53,10098049024.5123,-72.2740631103516
54,10099049524.7624,-97.0685119628906
55,10100050025.0125,-70.8642425537109
56,10101050525.2626,-106.703323364258
57,10102051025.5128,-70.8184661865234
58,10103051525.7629,-109.135749816895
59,10104052026.013,-70.4816589355469
60,10105052526.2631,-115.416305541992
61,10106053026.5133,-71.2060928344727
62,10107053526.7634,-91.9995498657227
63,10108054027.0135,-71.6696319580078
64,10109054527.2636,-96.0811767578125
65,10110055027.5138,-72.6049957275391
66,10111055527.7639,-88.718376159668
67,10112056028.014,-71.1099243164063
68,10113056528.2641,-100.325752258301
69,10114057028.5143,-71.7667465209961
70,10115057528.7644,-93.4685821533203
71,10116058029.0145,-70.0335540771484
72,10117058529.2646,-101.468894958496
73,10118059029.5148,-73.4390411376953
74,10119059529.7649,-97.5514678955078
75,10120060030.015,-69.9611129760742
76,10121060530.2651,-110.105445861816
77,10122061030.5153,-70.9721755981445
78,10123061530.7654,-100.925880432129
79,10124062031.0155,-71.8186111450195
80,10125062531.2656,-97.5346755981445
81,10126063031.5158,-71.1687164306641
82,10127063531.7659,-104.764770507813
83,10128064032.016,-70.188102722168
84,10129064532.2661,-106.324089050293
85,10130065032.5163,-72.1112213134766
86,10131065532.7664,-101.774627685547
87,10132066033.0165,-71.598762512207
88,10133066533.2666,-101.787643432617
