,x,y
0,10045022511.2556,-108.581817626953
1,10046023011.5058,-73.4436645507813
2,10047023511.7559,-91.7148132324219
3,10048024012.006,-70.8726425170898
4,10049024512.2561,-101.040946960449
5,10050025012.5063,-73.6490249633789
6,10051025512.7564,-103.961380004883
7,10052026013.0065,-70.8229827880859
8,10053026513.2566,-103.739212036133
9,10054027013.5068,-72.6057281494141
10,10055027513.7569,-91.396484375
11,10056028014.007,-70.1633224487305
12,10057028514.2571,-96.2277450561523
13,10058029014.5073,-72.0871810913086
14,10059029514.7574,-106.115371704102
15,10060030015.0075,-72.2751159667969
16,10061030515.2576,-112.363594055176
17,10062031015.5078,-71.5135116577148
18,10063031515.7579,-105.353553771973
19,10064032016.008,-71.6059036254883
20,10065032516.2581,-101.198013305664
21,10066033016.5083,-70.2196044921875
22,10067033516.7584,-110.93571472168
23,10068034017.0085,-69.3683319091797
24,10069034517.2586,-104.778205871582
25,10070035017.5088,-72.0418243408203
26,10071035517.7589,-97.8945770263672
27,10072036018.009,-71.4375
28,10073036518.2591,-90.9697952270508
29,10074037018.5093,-71.5063705444336
30,10075037518.7594,-118.178405761719
31,10076038019.0095,-74.1475219726563
32,10077038519.2596,-106.020881652832
33,10078039019.5098,-71.9763107299805
34,10079039519.7599,-113.450874328613
35,10080040020.01,-71.11328125
36,10081040520.2601,-91.4128570556641
37,10082041020.5103,-71.7495269775391
38,10083041520.7604,-107.729713439941
39,10084042021.0105,-70.1184921264648
40,10085042521.2606,-104.688331604004
41,10086043021.5108,-73.1638641357422
42,10087043521.7609,-101.244209289551
43,10088044022.011,-72.7881011962891
44,10089044522.2611,-111.164176940918
45,10090045022.5113,-72.0963134765625
46,10091045522.7614,-110.024810791016
47,10092046023.0115,-70.4505844116211
48,10093046523.2616,-101.021629333496
49,10094047023.5118,-69.3487014770508
50,10095047523.7619,-93.799934387207
51,10096048024.012,-72.2022476196289
52,10097048524.2621,-98.6341400146484
53,10098049024.5123,-73.0883712768555
54,10099049524.7624,-98.6148147583008
55,10100050025.0125,-72.190803527832
56,10101050525.2626,-99.3804092407227
57,10102051025.5128,-69.6014175415039
58,10103051525.7629,-105.381690979004
59,10104052026.013,-72.1764221191406
60,10105052526.2631,-102.390289306641
61,10106053026.5133,-70.2888946533203
62,10107053526.7634,-99.4900207519531
63,10108054027.0135,-71.4535598754883
64,10109054527.2636,-98.6181793212891
65,10110055027.5138,-69.0919952392578
66,10111055527.7639,-116.093292236328
67,10112056028.014,-72.9119873046875
68,10113056528.2641,-113.295913696289
69,10114057028.5143,-71.7079544067383
70,10115057528.7644,-95.267707824707
71,10116058029.0145,-71.0360107421875
72,10117058529.2646,-98.7613830566406
73,10118059029.5148,-71.0152206420898
74,10119059529.7649,-102.01106262207
75,10120060030.015,-73.515266418457
76,10121060530.2651,-96.7325439453125
77,10122061030.5153,-72.8389129638672
78,10123061530.7654,-96.9484024047852
79,10124062031.0155,-71.4114608764648
80,10125062531.2656,-95.6502914428711
81,10126063031.5158,-74.0290908813477
82,10127063531.7659,-104.717727661133
83,10128064032.016,-71.3992767333984
84,10129064532.2661,-98.4132385253906
85,10130065032.5163,-71.712890625
86,10131065532.7664,-101.945129394531
87,10132066033.0165,-69.6261901855469
88,10133066533.2666,-107.590705871582
89,10134067033.5168,-72.2173690795898
90,10135067533.7669,-100.651222229004
91,10136068034.017,-69.4082336425781
92,10137068534.2671,-101.146362304688
93,10138069034.5173,-70.1503067016602
94,10139069534.7674,-94.6537170410156
95,10140070035.0175,-72.6768112182617
96,10141070535.2676,-113.710411071777
97,10142071035.5178,-71.86669921875
98,10143071535.7679,-103.325553894043
99,10144072036.018,-72.3588943481445
100,10145072536.2681,-113.536552429199
101,10146073036.5183,-70.0083618164063
102,10147073536.7684,-103.186965942383
103,10148074037.0185,-73.6967926025391
104,10149074537.2686,-97.9231414794922
105,10150075037.5188,-71.468994140625
106,10151075537.7689,-94.1997375488281
107,10152076038.019,-72.5697174072266
108,10153076538.2691,-105.151550292969
109,10154077038.5193,-72.124137878418
110,10155077538.7694,-96.5805130004883
111,10156078039.0195,-72.1400985717773
112,10157078539.2696,-99.7126007080078
113,10158079039.5198,-71.1506576538086
114,10159079539.7699,-118.442985534668
115,10160080040.02,-70.5331039428711
116,10161080540.2701,-104.800888061523
117,10162081040.5203,-72.2335357666016
118,10163081540.7704,-98.6463165283203
119,10164082041.0205,-68.6409606933594
120,10165082541.2706,-106.787734985352
121,10166083041.5208,-70.992546081543
122,10167083541.7709,-97.8286437988281
123,10168084042.021,-70.8012542724609
124,10169084542.2711,-96.2659606933594
125,10170085042.5213,-71.619758605957
126,10171085542.7714,-99.0100021362305
127,10172086043.0215,-72.9056930541992
128,10173086543.2716,-107.27783203125
129,10174087043.5218,-71.6487350463867
130,10175087543.7719,-93.5886917114258
131,10176088044.022,-73.5637741088867
132,10177088544.2721,-102.567939758301
133,10178089044.5223,-71.1926574707031
134,10179089544.7724,-99.7587966918945
135,10180090045.0225,-72.7203826904297
136,10181090545.2726,-101.800247192383
137,10182091045.5228,-71.4626922607422
138,10183091545.7729,-105.123413085938
139,10184092046.023,-72.7133483886719
140,10185092546.2731,-105.31282043457
141,10186093046.5233,-71.1785888671875
142,10187093546.7734,-108.012763977051
143,10188094047.0235,-69.7378997802734
144,10189094547.2736,-98.239372253418
145,10190095047.5238,-70.9062423706055
146,10191095547.7739,-99.9692001342773
147,10192096048.024,-69.8528671264648
148,10193096548.2741,-110.58846282959
149,10194097048.5243,-71.5224151611328
150,10195097548.7744,-95.0038757324219
151,10196098049.0245,-73.4212341308594
152,10197098549.2746,-90.7490692138672
153,10198099049.5248,-72.9087295532227
154,10199099549.7749,-100.172904968262
155,10200100050.025,-71.8097381591797
156,10201100550.2751,-104.772613525391
157,10202101050.5253,-70.8812561035156
158,10203101550.7754,-103.325271606445
159,10204102051.0255,-72.1737518310547
160,10205102551.2756,-94.8048934936523
161,10206103051.5258,-72.0735473632813
162,10207103551.7759,-97.6466369628906
163,10208104052.026,-70.4667129516602
164,10209104552.2761,-94.6500396728516
165,10210105052.5263,-71.9958648681641
166,10211105552.7764,-106.29044342041
167,10212106053.0265,-71.5054016113281
168,10213106553.2766,-103.017509460449
169,10214107053.5268,-69.8640289306641
170,10215107553.7769,-92.9714050292969
171,10216108054.027,-69.7954254150391
172,10217108554.2771,-97.0772399902344
173,10218109054.5273,-71.7089385986328
174,10219109554.7774,-101.253631591797
175,10220110055.0275,-71.7895278930664
176,10221110555.2776,-101.173263549805
177,10222111055.5278,-71.2799606323242
178,10223111555.7779,-105.405502319336
179,10224112056.028,-71.2907257080078
180,10225112556.2781,-100.11003112793
181,10226113056.5283,-72.6831741333008
182,10227113556.7784,-99.4093780517578
183,10228114057.0285,-71.0947189331055
184,10229114557.2786,-104.432411193848
185,10230115057.5288,-70.920280456543
186,10231115557.7789,-96.4823455810547
187,10232116058.029,-70.4224700927734
188,10233116558.2791,-105.956153869629
189,10234117058.5293,-72.1037445068359
190,10235117558.7794,-103.15064239502
191,10236118059.0295,-69.2122497558594
192,10237118559.2796,-99.4161758422852
193,10238119059.5298,-70.3482055664063
194,10239119559.7799,-95.0026245117188
195,10240120060.03,-72.3212509155273
196,10241120560.2801,-103.914939880371
197,10242121060.5303,-70.5468597412109
198,10243121560.7804,-105.148643493652
199,10244122061.0305,-74.7107467651367
200,10245122561.2806,-95.3612365722656
201,10246123061.5308,-70.4331588745117
202,10247123561.7809,-97.5180130004883
203,10248124062.031,-71.3346710205078
204,10249124562.2811,-105.624839782715
205,10250125062.5313,-71.9569091796875
206,10251125562.7814,-95.6875076293945
207,10252126063.0315,-73.211181640625
208,10253126563.2816,-102.065765380859
209,10254127063.5318,-71.3610916137695
210,10255127563.7819,-111.998176574707
211,10256128064.032,-70.8544616699219
212,10257128564.2821,-107.713973999023
213,10258129064.5323,-73.1663131713867
214,10259129564.7824,-104.567451477051
215,10260130065.0325,-73.5305862426758
216,10261130565.2826,-98.6781463623047
217,10262131065.5328,-70.7280197143555
218,10263131565.7829,-97.6747055053711
219,10264132066.033,-71.4016952514648
220,10265132566.2831,-103.332717895508
221,10266133066.5333,-72.1635665893555
222,10267133566.7834,-102.599731445313
223,10268134067.0335,-73.5942306518555
224,10269134567.2836,-97.6834869384766
225,10270135067.5338,-71.8771591186523
226,10271135567.7839,-103.115142822266
227,10272136068.034,-69.7382431030273
228,10273136568.2841,-111.87459564209
229,10274137068.5343,-71.7561187744141
230,10275137568.7844,-91.7363433837891
231,10276138069.0345,-71.5853576660156
232,10277138569.2846,-102.732940673828
233,10278139069.5348,-72.3722152709961
234,10279139569.7849,-97.6550064086914
235,10280140070.035,-71.3526000976563
236,10281140570.2851,-94.1939315795898
237,10282141070.5353,-70.1779174804688
238,10283141570.7854,-99.7431793212891
239,10284142071.0355,-71.9076995849609
240,10285142571.2856,-93.9802856445313
241,10286143071.5358,-68.9934158325195
242,10287143571.7859,-104.086479187012
243,10288144072.036,-72.6339645385742
244,10289144572.2861,-97.8818130493164
245,10290145072.5363,-71.0483779907227
246,10291145572.7864,-101.110794067383
247,10292146073.0365,-69.5215835571289
248,10293146573.2866,-99.4833145141602
249,10294147073.5368,-73.1511077880859
250,10295147573.7869,-103.573638916016
251,10296148074.037,-70.3991775512695
252,10297148574.2871,-95.4493179321289
253,10298149074.5373,-70.7891006469727
254,10299149574.7874,-109.008567810059
255,10300150075.0375,-71.2525100708008
256,10301150575.2876,-101.619186401367
257,10302151075.5378,-71.1595764160156
258,10303151575.7879,-108.293548583984
259,10304152076.038,-70.1567993164063
260,10305152576.2881,-102.500450134277
261,10306153076.5383,-68.4631729125977
262,10307153576.7884,-98.5358734130859
263,10308154077.0385,-72.0897521972656
264,10309154577.2886,-100.82413482666
265,10310155077.5388,-71.744743347168
266,10311155577.7889,-95.9746932983398
267,10312156078.039,-70.1209335327148
268,10313156578.2891,-98.2923583984375
269,10314157078.5393,-69.3378982543945
270,10315157578.7894,-102.850105285645
271,10316158079.0395,-74.7856521606445
272,10317158579.2896,-98.2093811035156
273,10318159079.5398,-70.0780563354492
274,10319159579.7899,-98.1576080322266
275,10320160080.04,-71.9187393188477
276,10321160580.2901,-113.260223388672
277,10322161080.5403,-72.5732345581055
278,10323161580.7904,-95.7639923095703
279,10324162081.0405,-73.0241622924805
280,10325162581.2906,-104.40210723877
281,10326163081.5408,-72.5461196899414
282,10327163581.7909,-106.59041595459
283,10328164082.041,-73.2469177246094
284,10329164582.2911,-95.9937744140625
285,10330165082.5413,-71.4658355712891
286,10331165582.7914,-100.76318359375
287,10332166083.0415,-70.7915725708008
288,10333166583.2916,-103.948066711426
289,10334167083.5418,-72.5771408081055
290,10335167583.7919,-107.882591247559
291,10336168084.042,-70.6027679443359
292,10337168584.2921,-110.623573303223
293,10338169084.5423,-73.1585464477539
294,10339169584.7924,-98.7099227905273
295,10340170085.0425,-70.7086715698242
296,10341170585.2926,-98.6993026733398
297,10342171085.5428,-68.9900665283203
298,10343171585.7929,-92.8885650634766
299,10344172086.043,-73.1266937255859
300,10345172586.2931,-92.9631958007813
301,10346173086.5433,-71.3816223144531
302,10347173586.7934,-103.879615783691
303,10348174087.0435,-70.7918701171875
304,10349174587.2936,-106.10026550293
305,10350175087.5438,-73.1095352172852
306,10351175587.7939,-92.2522583007813
307,10352176088.044,-71.9053726196289
308,10353176588.2941,-110.300498962402
309,10354177088.5443,-71.0649719238281
310,10355177588.7944,-97.8335571289063
311,10356178089.0445,-69.8280563354492
312,10357178589.2946,-101.909492492676
313,10358179089.5448,-71.4985504150391
314,10359179589.7949,-105.585632324219
315,10360180090.045,-71.5117568969727
316,10361180590.2951,-102.118179321289
317,10362181090.5453,-72.3686752319336
318,10363181590.7954,-99.2357406616211
319,10364182091.0455,-72.7787551879883
320,10365182591.2956,-102.071105957031
321,10366183091.5458,-70.0668182373047
322,10367183591.7959,-104.997611999512
323,10368184092.046,-72.0643615722656
324,10369184592.2961,-98.4169692993164
325,10370185092.5463,-73.9325485229492
326,10371185592.7964,-91.4600448608398
327,10372186093.0465,-72.3759384155273
328,10373186593.2966,-109.961311340332
329,10374187093.5468,-72.8947830200195
330,10375187593.7969,-93.4943084716797
331,10376188094.047,-73.2967758178711
332,10377188594.2971,-96.4531478881836
333,10378189094.5473,-70.2519149780273
334,10379189594.7974,-102.366424560547
335,10380190095.0475,-71.014762878418
336,10381190595.2976,-102.78532409668
337,10382191095.5478,-68.4821548461914
338,10383191595.7979,-90.9454727172852
339,10384192096.048,-70.9382934570313
340,10385192596.2981,-101.615264892578
341,10386193096.5483,-72.7212295532227
342,10387193596.7984,-111.558937072754
343,10388194097.0485,-68.8811645507813
344,10389194597.2986,-97.5407409667969
345,10390195097.5488,-72.4066390991211
346,10391195597.7989,-111.629455566406
347,10392196098.049,-73.0724716186523
348,10393196598.2992,-106.309967041016
349,10394197098.5493,-72.1861190795898
350,10395197598.7994,-97.9037475585938
351,10396198099.0495,-71.0557708740234
352,10397198599.2997,-105.333938598633
353,10398199099.5498,-70.7867660522461
354,10399199599.7999,-97.7714233398438
355,10400200100.05,-73.6155166625977
356,10401200600.3002,-100.589149475098
357,10402201100.5503,-72.4719390869141
358,10403201600.8004,-92.3563690185547
359,10404202101.0505,-73.2516860961914
360,10405202601.3007,-103.01734161377
361,10406203101.5508,-71.3952178955078
362,10407203601.8009,-99.8056488037109
363,10408204102.051,-72.7908477783203
364,10409204602.3012,-107.25936126709
365,10410205102.5513,-71.1188507080078
366,10411205602.8014,-104.773788452148
367,10412206103.0515,-72.2844390869141
368,10413206603.3017,-111.751258850098
369,10414207103.5518,-71.253303527832
370,10415207603.8019,-132.883605957031
371,10416208104.052,-72.2050323486328
372,10417208604.3022,-97.1494979858398
373,10418209104.5523,-72.4857559204102
374,10419209604.8024,-101.072570800781
375,10420210105.0525,-72.3901977539063
376,10421210605.3027,-94.5419082641602
377,10422211105.5528,-73.0450057983398
378,10423211605.8029,-96.1984405517578
379,10424212106.053,-70.276481628418
380,10425212606.3032,-98.5487442016602
