,x,y
0,11059780487.8049,-63.1200797930271
1,11059975609.7561,-63.4675956714673
2,11060170731.7073,-64.34285338305
3,11060365853.6585,-64.6183684499967
4,11060560975.6098,-64.846904997036
5,11060756097.561,-64.5172572625645
6,11060951219.5122,-64.1298997867597
7,11061146341.4634,-63.6647423910397
8,11061341463.4146,-64.1613699979077
9,11061536585.3659,-64.6486329059283
10,11061731707.3171,-64.2516408717753
11,11061926829.2683,-64.1108833044897
12,11062121951.2195,-64.7502665872875
13,11062317073.1707,-65.21108900592
14,11062512195.122,-64.9122798965307
15,11062707317.0732,-64.9018702098292
16,11062902439.0244,-63.7435930405006
17,11063097560.9756,-63.0778152018467
18,11063292682.9268,-63.1941189050054
19,11063487804.878,-64.155639789784
20,11063682926.8293,-65.1680779948436
21,11063878048.7805,-64.8987467296496
22,11064073170.7317,-64.7431181813617
23,11064268292.6829,-64.8603577802361
24,11064463414.6341,-64.6143435242505
25,11064658536.5854,-63.847087029908
26,11064853658.5366,-63.7709464588383
27,11065048780.4878,-64.2448829008719
28,11065243902.439,-64.4508316335241
29,11065439024.3902,-63.8784711156834
30,11065634146.3415,-63.5180192062787
31,11065829268.2927,-63.8075612255762
32,11066024390.2439,-63.3789726630621
33,11066219512.1951,-63.4350230555501
34,11066414634.1463,-64.2777426013645
35,11066609756.0976,-64.297126551891
36,11066804878.0488,-64.5411771493812
37,11067000000.0,-64.8087399735913
38,11067195121.9512,-64.4015851454715
39,11067390243.9024,-64.3623866175556
40,11067585365.8537,-64.1872018679961
41,11067780487.8049,-64.019240166352
42,11067975609.7561,-64.6719039816047
43,11068170731.7073,-64.5043327149831
44,11068365853.6585,-63.649412074717
45,11068560975.6098,-64.0569171460186
46,11068756097.561,-63.3964503720084
47,11068951219.5122,-63.3912024659713
48,11069146341.4634,-64.0625784538442
49,11069341463.4146,-64.8118290036219
50,11069536585.3659,-65.0635792094225
51,11069731707.3171,-65.6284640449216
52,11069926829.2683,-65.2651642565296
53,11070121951.2195,-65.217559892248
54,11070317073.1707,-64.5341952525092
55,11070512195.122,-63.5091540345925
56,11070707317.0732,-63.6855158309108
57,11070902439.0244,-64.4409559241326
58,11071097560.9756,-64.4045306332144
59,11071292682.9268,-64.6749413364117
60,11071487804.878,-65.0107441641783
61,11071682926.8293,-65.0002196436466
62,11071878048.7805,-64.8644975398124
63,11072073170.7317,-65.3195725252467
64,11072268292.6829,-64.6445907551076
65,11072463414.6341,-64.2583988426786
66,11072658536.5854,-64.5571620185358
67,11072853658.5366,-64.0625784538442
68,11073048780.4878,-64.6993033334745
69,11073243902.439,-64.8324416761307
70,11073439024.3902,-64.4242016683162
71,11073634146.3415,-64.3331039908716
72,11073829268.2927,-65.0964963268302
73,11074024390.2439,-64.9791993110408
74,11074219512.1951,-64.5671697868319
75,11074414634.1463,-64.4547819172806
76,11074609756.0976,-64.2777426013645
77,11074804878.0488,-64.8221295981848
78,11075000000.0,-64.5811909974911
79,11075195121.9512,-64.950904255296
80,11075390243.9024,-65.1530692132452
81,11075585365.8537,-64.9237460544695
82,11075780487.8049,-64.203508271875
83,11075975609.7561,-64.2391010175247
84,11076170731.7073,-64.3849055316447
85,11076365853.6585,-65.156284560489
86,11076560975.6098,-65.2543239429651
87,11076756097.561,-65.4926672990977
88,11076951219.5122,-65.2868850754993
89,11077146341.4634,-65.2727605143929
90,11077341463.4146,-64.8676037949175
91,11077536585.3659,-64.4212504388818
92,11077731707.3171,-64.8087399735913
93,11077926829.2683,-64.9300044982118
94,11078121951.2195,-64.2835531931692
95,11078317073.1707,-63.8600000941065
96,11078512195.122,-64.1460970985
97,11078707317.0732,-64.0314642275696
98,11078902439.0244,-64.3721704598829
99,11079097560.9756,-63.6098747870022
100,11079292682.9268,-63.3380344026197
101,11079487804.878,-63.7281249235817
102,11079682926.8293,-64.7881789763059
103,11079878048.7805,-64.0248785074115
104,11080073170.7317,-64.2131141217656
105,11080268292.6829,-64.4478689207066
106,11080463414.6341,-64.3721704598829
107,11080658536.5854,-65.1178037440114
108,11080853658.5366,-65.4859897118755
109,11081048780.4878,-65.556371366364
110,11081243902.439,-65.0360650237227
111,11081439024.3902,-65.004428303521
112,11081634146.3415,-64.3751102059343
113,11081829268.2927,-64.13275914913
114,11082024390.2439,-64.484477945753
115,11082219512.1951,-65.0424095928375
116,11082414634.1463,-64.3262886030533
117,11082609756.0976,-63.7399528080854
118,11082804878.0488,-63.9939020817331
119,11083000000.0,-65.0107441641783
120,11083195121.9512,-64.8883542680225
121,11083390243.9024,-64.3653206219155
122,11083585365.8537,-64.7094718691327
123,11083780487.8049,-64.0625784538442
124,11083975609.7561,-63.6009177482518
125,11084170731.7073,-63.8048109553445
126,11084365853.6585,-64.7953675740723
127,11084560975.6098,-64.7369860548326
128,11084756097.561,-64.4449062078892
129,11084951219.5122,-64.608309006477
130,11085146341.4634,-65.0424095928375
131,11085341463.4146,-65.0392344374343
132,11085536585.3659,-65.0784329653503
133,11085731707.3171,-64.950904255296
134,11085926829.2683,-65.20678273729
135,11086121951.2195,-64.7779185735835
136,11086317073.1707,-64.7094718691327
137,11086512195.122,-65.0318391387738
138,11086707317.0732,-64.857251525131
139,11086902439.0244,-65.1960113240235
140,11087097560.9756,-65.5642317420366
141,11087292682.9268,-65.3228452894055
142,11087487804.878,-64.6284451185909
143,11087682926.8293,-64.4212504388818
