,x,y
0,1.5333699820985203e-06,-69.4498062133789
1,1.533371346340573e-06,-69.99188995361328
2,1.5333728242694633e-06,-68.08740997314453
3,1.533374188511516e-06,-65.43821716308594
4,1.5333755527535686e-06,-67.6349868774414
5,1.533377030682459e-06,-67.35558319091797
6,1.5333783949245117e-06,-68.1119384765625
7,1.5333797591665643e-06,-65.82376861572266
8,1.5333812370954547e-06,-67.0379638671875
9,1.5333826013375074e-06,-68.49053192138672
10,1.53338396557956e-06,-69.07861328125
11,1.5333854435084504e-06,-67.55011749267578
12,1.533386807750503e-06,-65.52250671386719
13,1.5333881719925557e-06,-68.29078674316406
14,1.5333896499214461e-06,-68.0890884399414
15,1.5333910141634988e-06,-68.00543212890625
16,1.5333923784055514e-06,-67.401123046875
17,1.5333938563344418e-06,-65.94154357910156
18,1.5333952205764945e-06,-68.32746124267578
19,1.5333965848185471e-06,-67.47847747802734
20,1.5333979490605998e-06,-69.23286437988281
21,1.5333994269894902e-06,-65.44304656982422
22,1.5334007912315428e-06,-67.40340423583984
23,1.5334021554735955e-06,-68.34590911865234
24,1.5334036334024859e-06,-67.21849060058594
25,1.5334049976445385e-06,-68.26000213623047
26,1.5334063618865912e-06,-65.9089584350586
27,1.5334078398154816e-06,-66.7370834350586
28,1.5334092040575342e-06,-67.97920989990234
29,1.5334105682995869e-06,-68.0146484375
30,1.5334120462284773e-06,-65.1937255859375
31,1.53341341047053e-06,-67.27147674560547
32,1.5334147747125826e-06,-66.62271881103516
33,1.533416252641473e-06,-66.87578582763672
34,1.5334176168835256e-06,-67.47498321533203
35,1.5334189811255783e-06,-64.71330261230469
36,1.533420345367631e-06,-67.96746063232422
37,1.5334218232965213e-06,-67.59654998779297
38,1.533423187538574e-06,-67.88481140136719
39,1.5334245517806266e-06,-69.1205062866211
40,1.533426029709517e-06,-66.77753448486328
41,1.5334273939515697e-06,-67.85675811767578
42,1.5334287581936223e-06,-68.17986297607422
43,1.5334302361225127e-06,-67.72779083251953
44,1.5334316003645654e-06,-65.77470397949219
45,1.533432964606618e-06,-67.88097381591797
