,x,y
0,10045022511.2556,-95.8497772216797
1,10046023011.5058,-70.8067092895508
2,10047023511.7559,-103.30623626709
3,10048024012.006,-72.3777923583984
4,10049024512.2561,-103.586769104004
5,10050025012.5063,-72.7906188964844
6,10051025512.7564,-94.5718307495117
7,10052026013.0065,-73.5856094360352
8,10053026513.2566,-101.087562561035
9,10054027013.5068,-73.3832931518555
10,10055027513.7569,-91.6757583618164
11,10056028014.007,-72.162353515625
12,10057028514.2571,-103.300773620605
13,10058029014.5073,-71.757926940918
14,10059029514.7574,-97.8752593994141
15,10060030015.0075,-73.6420974731445
16,10061030515.2576,-103.647247314453
17,10062031015.5078,-71.0901870727539
18,10063031515.7579,-97.0134963989258
19,10064032016.008,-70.5740509033203
20,10065032516.2581,-104.28475189209
21,10066033016.5083,-69.5934371948242
22,10067033516.7584,-109.86270904541
23,10068034017.0085,-73.5251388549805
24,10069034517.2586,-98.2990036010742
25,10070035017.5088,-70.1192321777344
26,10071035517.7589,-103.021499633789
27,10072036018.009,-72.0666046142578
28,10073036518.2591,-95.9614868164063
29,10074037018.5093,-71.2417907714844
30,10075037518.7594,-95.9774475097656
31,10076038019.0095,-72.1279144287109
32,10077038519.2596,-104.712692260742
33,10078039019.5098,-72.0468673706055
34,10079039519.7599,-100.157348632813
35,10080040020.01,-68.1772155761719
36,10081040520.2601,-99.3002014160156
37,10082041020.5103,-69.8379592895508
38,10083041520.7604,-107.447494506836
39,10084042021.0105,-70.0192794799805
40,10085042521.2606,-105.711364746094
41,10086043021.5108,-72.1680221557617
42,10087043521.7609,-107.114883422852
43,10088044022.011,-71.8723678588867
44,10089044522.2611,-94.7221755981445
45,10090045022.5113,-71.7192916870117
46,10091045522.7614,-97.0164337158203
47,10092046023.0115,-71.9498519897461
48,10093046523.2616,-102.326881408691
49,10094047023.5118,-72.4714431762695
50,10095047523.7619,-100.138023376465
51,10096048024.012,-72.918815612793
52,10097048524.2621,-106.265716552734
53,10098049024.5123,-72.5636291503906
54,10099049524.7624,-89.9896011352539
55,10100050025.0125,-73.5004653930664
56,10101050525.2626,-103.745933532715
57,10102051025.5128,-70.7449798583984
58,10103051525.7629,-97.9294357299805
59,10104052026.013,-72.4454116821289
60,10105052526.2631,-99.1830291748047
61,10106053026.5133,-70.7563171386719
62,10107053526.7634,-100.974594116211
63,10108054027.0135,-72.7066268920898
64,10109054527.2636,-98.724006652832
65,10110055027.5138,-71.4937744140625
66,10111055527.7639,-108.799781799316
67,10112056028.014,-70.8571090698242
68,10113056528.2641,-97.0655746459961
69,10114057028.5143,-71.0229949951172
70,10115057528.7644,-104.854217529297
71,10116058029.0145,-69.5808334350586
72,10117058529.2646,-99.4404678344727
73,10118059029.5148,-72.4454116821289
74,10119059529.7649,-96.8812103271484
75,10120060030.015,-69.9596405029297
76,10121060530.2651,-101.780082702637
77,10122061030.5153,-70.9854049682617
78,10123061530.7654,-94.1380081176758
79,10124062031.0155,-72.1596221923828
80,10125062531.2656,-101.800247192383
81,10126063031.5158,-70.4073257446289
82,10127063531.7659,-91.8827972412109
83,10128064032.016,-70.2079467773438
84,10129064532.2661,-111.348121643066
85,10130065032.5163,-72.3059844970703
86,10131065532.7664,-100.733955383301
87,10132066033.0165,-70.4169845581055
88,10133066533.2666,-94.9586181640625
89,10134067033.5168,-72.4540176391602
90,10135067533.7669,-115.458724975586
91,10136068034.017,-71.6990280151367
92,10137068534.2671,-109.215965270996
93,10138069034.5173,-74.4482192993164
94,10139069534.7674,-96.4998779296875
95,10140070035.0175,-70.2250595092773
96,10141070535.2676,-96.2747802734375
97,10142071035.5178,-70.1146087646484
98,10143071535.7679,-98.8218612670898
99,10144072036.018,-73.0262222290039
100,10145072536.2681,-94.8868026733398
101,10146073036.5183,-73.8535461425781
102,10147073536.7684,-98.0130081176758
103,10148074037.0185,-72.2026672363281
104,10149074537.2686,-97.0911865234375
105,10150075037.5188,-69.7757034301758
106,10151075537.7689,-96.0341415405273
107,10152076038.019,-72.3345413208008
108,10153076538.2691,-91.7051544189453
109,10154077038.5193,-72.4563293457031
110,10155077538.7694,-107.004852294922
111,10156078039.0195,-70.3880081176758
112,10157078539.2696,-101.232452392578
113,10158079039.5198,-72.7440032958984
114,10159079539.7699,-99.9578628540039
115,10160080040.02,-72.0073852539063
116,10161080540.2701,-99.6092910766602
117,10162081040.5203,-73.33447265625
118,10163081540.7704,-89.777099609375
119,10164082041.0205,-73.6194152832031
120,10165082541.2706,-103.168907165527
121,10166083041.5208,-72.8078384399414
122,10167083541.7709,-102.097160339355
123,10168084042.021,-73.7880325317383
124,10169084542.2711,-97.4389190673828
125,10170085042.5213,-71.2728729248047
126,10171085542.7714,-104.754264831543
127,10172086043.0215,-71.7386093139648
128,10173086543.2716,-106.007858276367
129,10174087043.5218,-71.4458923339844
130,10175087543.7719,-94.4559173583984
131,10176088044.022,-72.2938003540039
132,10177088544.2721,-99.7722396850586
133,10178089044.5223,-72.4383773803711
134,10179089544.7724,-100.199760437012
135,10180090045.0225,-72.1449279785156
136,10181090545.2726,-109.184883117676
137,10182091045.5228,-72.1417770385742
138,10183091545.7729,-99.1057586669922
139,10184092046.023,-73.2101669311523
140,10185092546.2731,-99.5215225219727
141,10186093046.5233,-72.3442001342773
142,10187093546.7734,-95.8451614379883
143,10188094047.0235,-69.6702880859375
144,10189094547.2736,-100.06201171875
145,10190095047.5238,-72.1615142822266
146,10191095547.7739,-97.8849182128906
147,10192096048.024,-69.9550247192383
148,10193096548.2741,-92.3267593383789
149,10194097048.5243,-72.7622528076172
150,10195097548.7744,-92.5785903930664
151,10196098049.0245,-72.3372039794922
152,10197098549.2746,-104.019088745117
153,10198099049.5248,-70.3004379272461
154,10199099549.7749,-104.403198242188
155,10200100050.025,-71.6289443969727
156,10201100550.2751,-107.788795471191
157,10202101050.5253,-70.9812088012695
