,x,y
0,10045022511.2556,-100.065376281738
1,10046023011.5058,-69.8601150512695
2,10047023511.7559,-98.3292465209961
3,10048024012.006,-71.7545700073242
4,10049024512.2561,-104.853797912598
5,10050025012.5063,-72.5466232299805
6,10051025512.7564,-100.789390563965
7,10052026013.0065,-72.4751205444336
8,10053026513.2566,-107.787246704102
9,10054027013.5068,-72.2022476196289
10,10055027513.7569,-103.69344329834
11,10056028014.007,-71.3186492919922
12,10057028514.2571,-105.105773925781
13,10058029014.5073,-72.0166244506836
14,10059029514.7574,-101.285369873047
15,10060030015.0075,-74.425537109375
16,10061030515.2576,-118.889823913574
17,10062031015.5078,-70.8079681396484
18,10063031515.7579,-96.7195205688477
19,10064032016.008,-69.4951629638672
20,10065032516.2581,-98.83740234375
21,10066033016.5083,-70.9986343383789
22,10067033516.7584,-94.6642227172852
23,10068034017.0085,-71.0586853027344
24,10069034517.2586,-109.264259338379
25,10070035017.5088,-71.3921432495117
26,10071035517.7589,-97.1478881835938
27,10072036018.009,-70.3468475341797
28,10073036518.2591,-97.4313583374023
29,10074037018.5093,-73.0291595458984
30,10075037518.7594,-99.0788803100586
31,10076038019.0095,-71.9632873535156
32,10077038519.2596,-108.634315490723
33,10078039019.5098,-70.9767990112305
34,10079039519.7599,-93.1284103393555
35,10080040020.01,-71.9106903076172
36,10081040520.2601,-113.469772338867
37,10082041020.5103,-69.7740173339844
38,10083041520.7604,-106.059936523438
39,10084042021.0105,-73.2243347167969
40,10085042521.2606,-97.8181457519531
41,10086043021.5108,-71.048713684082
42,10087043521.7609,-102.993362426758
43,10088044022.011,-71.4799118041992
44,10089044522.2611,-92.2645492553711
45,10090045022.5113,-72.8893127441406
46,10091045522.7614,-95.0791473388672
47,10092046023.0115,-73.1169281005859
48,10093046523.2616,-93.9250869750977
49,10094047023.5118,-68.5557022094727
50,10095047523.7619,-111.394317626953
51,10096048024.012,-72.9812850952148
52,10097048524.2621,-93.2397003173828
53,10098049024.5123,-72.7444229125977
54,10099049524.7624,-93.7612991333008
55,10100050025.0125,-70.0587539672852
56,10101050525.2626,-101.27360534668
57,10102051025.5128,-71.0448303222656
58,10103051525.7629,-98.0029296875
59,10104052026.013,-72.3976364135742
60,10105052526.2631,-99.4329071044922
61,10106053026.5133,-70.870964050293
62,10107053526.7634,-98.805061340332
63,10108054027.0135,-71.9775695800781
64,10109054527.2636,-106.105712890625
65,10110055027.5138,-71.4408569335938
66,10111055527.7639,-106.512657165527
67,10112056028.014,-72.6562347412109
68,10113056528.2641,-97.8063888549805
69,10114057028.5143,-70.763557434082
70,10115057528.7644,-99.192268371582
71,10116058029.0145,-71.6004409790039
72,10117058529.2646,-108.668327331543
73,10118059029.5148,-72.5071411132813
74,10119059529.7649,-98.4774932861328
75,10120060030.015,-71.8851776123047
76,10121060530.2651,-94.5042114257813
77,10122061030.5153,-72.9888458251953
78,10123061530.7654,-101.128723144531
79,10124062031.0155,-69.5946960449219
80,10125062531.2656,-103.073150634766
81,10126063031.5158,-71.7397689819336
82,10127063531.7659,-105.540863037109
83,10128064032.016,-72.2459259033203
84,10129064532.2661,-94.7003402709961
85,10130065032.5163,-72.8909912109375
86,10131065532.7664,-99.6462478637695
87,10132066033.0165,-72.0896987915039
88,10133066533.2666,-96.7900772094727
89,10134067033.5168,-72.6818466186523
90,10135067533.7669,-98.1759567260742
91,10136068034.017,-72.5302429199219
92,10137068534.2671,-103.462882995605
93,10138069034.5173,-73.74267578125
94,10139069534.7674,-101.976631164551
95,10140070035.0175,-72.5768585205078
96,10141070535.2676,-97.8945846557617
97,10142071035.5178,-71.5198059082031
98,10143071535.7679,-101.132499694824
99,10144072036.018,-72.3758010864258
100,10145072536.2681,-109.829528808594
101,10146073036.5183,-71.4253158569336
102,10147073536.7684,-113.173278808594
103,10148074037.0185,-73.5667114257813
104,10149074537.2686,-103.552749633789
105,10150075037.5188,-70.1372909545898
106,10151075537.7689,-103.806831359863
107,10152076038.019,-71.7642288208008
108,10153076538.2691,-117.280944824219
109,10154077038.5193,-71.1128616333008
110,10155077538.7694,-106.219940185547
111,10156078039.0195,-73.2454376220703
112,10157078539.2696,-96.4142074584961
113,10158079039.5198,-71.1183242797852
114,10159079539.7699,-114.727149963379
115,10160080040.02,-72.6776504516602
116,10161080540.2701,-95.3437194824219
117,10162081040.5203,-70.3351974487305
118,10163081540.7704,-99.442985534668
119,10164082041.0205,-70.0645294189453
120,10165082541.2706,-99.2355270385742
121,10166083041.5208,-71.1630477905273
122,10167083541.7709,-90.8055953979492
123,10168084042.021,-71.0423126220703
124,10169084542.2711,-95.4810485839844
125,10170085042.5213,-73.1278533935547
126,10171085542.7714,-97.728271484375
127,10172086043.0215,-71.8003463745117
128,10173086543.2716,-107.745246887207
129,10174087043.5218,-70.1112518310547
130,10175087543.7719,-103.463302612305
131,10176088044.022,-72.7817993164063
132,10177088544.2721,-100.386642456055
133,10178089044.5223,-71.7298965454102
134,10179089544.7724,-102.18115234375
135,10180090045.0225,-71.3791198730469
136,10181090545.2726,-102.247085571289
137,10182091045.5228,-71.6890563964844
138,10183091545.7729,-103.168487548828
139,10184092046.023,-71.4793853759766
140,10185092546.2731,-117.412811279297
141,10186093046.5233,-70.4333648681641
142,10187093546.7734,-98.1234588623047
143,10188094047.0235,-72.4814224243164
144,10189094547.2736,-96.8224105834961
145,10190095047.5238,-70.8577346801758
146,10191095547.7739,-99.7075653076172
147,10192096048.024,-72.077522277832
148,10193096548.2741,-102.989219665527
149,10194097048.5243,-72.390380859375
150,10195097548.7744,-108.620780944824
