,x,y
0,11065780487.8049,-64.1499153233519
1,11065975609.7561,-64.9091564163511
2,11066170731.7073,-65.0667601065172
3,11066365853.6585,-64.791262264645
4,11066560975.6098,-64.5242276760536
5,11066756097.561,-65.1231377754211
6,11066951219.5122,-64.7227064680556
7,11067146341.4634,-64.7604982815524
8,11067341463.4146,-65.2489037861828
9,11067536585.3659,-65.0879928817088
10,11067731707.3171,-65.0455790065492
11,11067926829.2683,-65.0033718322838
12,11068121951.2195,-64.8842030250632
13,11068317073.1707,-64.608309006477
14,11068512195.122,-64.6688608851062
15,11068707317.0732,-64.8252243699069
16,11068902439.0244,-65.1124754542932
17,11069097560.9756,-64.1146843042671
18,11069292682.9268,-64.0578587834257
19,11069487804.878,-64.7125264490143
20,11069682926.8293,-64.661775637787
21,11069878048.7805,-64.9258302884864
22,11070073170.7317,-65.2057032992867
23,11070268292.6829,-64.4320850107548
24,11070463414.6341,-64.1118364252798
25,11070658536.5854,-63.4526155983264
26,11070853658.5366,-63.6575250848159
27,11071048780.4878,-64.7502665872875
28,11071243902.439,-64.8252243699069
29,11071439024.3902,-65.0699410036119
30,11071634146.3415,-64.7809961202311
31,11071829268.2927,-63.7609099820847
32,11072024390.2439,-63.2808701219794
33,11072219512.1951,-63.4640702728822
34,11072414634.1463,-64.373146547439
35,11072609756.0976,-64.2719320095598
36,11072804878.0488,-64.0862227394686
37,11073000000.0,-64.7023521716645
38,11073195121.9512,-64.3078060980933
39,11073390243.9024,-63.4879097760178
40,11073585365.8537,-63.2981526134145
41,11073780487.8049,-64.1623231186978
42,11073975609.7561,-64.6688608851062
43,11074170731.7073,-64.9571856658043
44,11074365853.6585,-64.1977493552938
45,11074560975.6098,-64.0957022721461
46,11074756097.561,-63.8002233438307
47,11074951219.5122,-63.8646106723863
48,11075146341.4634,-64.3039247146348
49,11075341463.4146,-64.8118290036219
50,11075536585.3659,-64.220802246693
51,11075731707.3171,-64.4222322681294
52,11075926829.2683,-64.9718556876038
53,11076121951.2195,-64.0739240362613
54,11076317073.1707,-63.9892168614637
55,11076512195.122,-64.6993033334745
56,11076707317.0732,-65.0741841136353
57,11076902439.0244,-64.2111906551109
58,11077097560.9756,-63.2895113676969
59,11077292682.9268,-63.2489922507345
60,11077487804.878,-63.9294803030285
61,11077682926.8293,-63.9173997840985
62,11077878048.7805,-63.2662115835629
63,11078073170.7317,-63.3903297288623
64,11078268292.6829,-64.3633684468032
65,11078463414.6341,-64.9227010666153
66,11078658536.5854,-65.1412987456566
67,11078853658.5366,-65.1487859113813
68,11079048780.4878,-64.9781485814951
69,11079243902.439,-64.4320850107548
70,11079439024.3902,-64.7635700865084
71,11079634146.3415,-64.9718556876038
72,11079829268.2927,-64.9049936900088
73,11080024390.2439,-64.467637564564
74,11080219512.1951,-64.1213389247233
75,11080414634.1463,-63.1770431144646
76,11080609756.0976,-63.3328209467316
77,11080804878.0488,-64.5242276760536
78,11081000000.0,-65.4062376168481
79,11081195121.9512,-64.8665702904463
80,11081390243.9024,-64.9991631724094
81,11081585365.8537,-65.2564885606631
82,11081780487.8049,-65.4582171500578
83,11081975609.7561,-64.7881789763059
84,11082170731.7073,-64.6042840807309
85,11082365853.6585,-63.5056056692413
86,11082560975.6098,-63.4702425912519
87,11082756097.561,-64.369236455523
88,11082951219.5122,-65.1338173216234
89,11083146341.4634,-65.0487541619524
90,11083341463.4146,-64.7984508624113
91,11083536585.3659,-64.2883991808009
92,11083731707.3171,-64.4914196507846
93,11083926829.2683,-64.9718556876038
94,11084121951.2195,-65.1338173216234
95,11084317073.1707,-64.5282124099592
96,11084512195.122,-64.373146547439
97,11084707317.0732,-64.8810852865751
98,11084902439.0244,-63.9705046888435
99,11085097560.9756,-63.4905624374939
100,11085292682.9268,-63.5171292440952
101,11085487804.878,-64.0201818037591
102,11085682926.8293,-64.0616368164371
103,11085878048.7805,-63.7272177363236
104,11086073170.7317,-64.369236455523
105,11086268292.6829,-65.7400308525873
106,11086463414.6341,-65.1487859113813
107,11086658536.5854,-64.8118290036219
108,11086853658.5366,-65.1627152549764
109,11087048780.4878,-64.3496859959429
110,11087243902.439,-64.3370025994047
111,11087439024.3902,-64.3301814698948
112,11087634146.3415,-64.1661470852412
113,11087829268.2927,-64.1432377361297
114,11088024390.2439,-64.7502665872875
115,11088219512.1951,-65.3622505182156
116,11088414634.1463,-64.8396704657376
117,11088609756.0976,-64.4874521419535
118,11088804878.0488,-64.9886501352607
119,11089000000.0,-65.0635792094225
120,11089195121.9512,-64.3272646906094
121,11089390243.9024,-64.1403783737593
122,11089585365.8537,-64.6284451185909
123,11089780487.8049,-64.6952382158878
124,11089975609.7561,-65.0381779661971
125,11090170731.7073,-64.1184853040445
126,11090365853.6585,-63.6999963768906
127,11090560975.6098,-64.3467577332745
128,11090756097.561,-64.9991631724094
129,11090951219.5122,-65.3765243633012
130,11091146341.4634,-65.1949376277118
131,11091341463.4146,-65.0741841136353
132,11091536585.3659,-64.6891462811992
133,11091731707.3171,-64.320449302791
134,11091926829.2683,-64.369236455523
135,11092121951.2195,-64.6952382158878
136,11092317073.1707,-63.9667668476727
137,11092512195.122,-63.6485163708419
138,11092707317.0732,-63.7390398791358
139,11092902439.0244,-63.846168359267
140,11093097560.9756,-64.6012696926899
141,11093292682.9268,-64.3986396577286
142,11093487804.878,-63.8960579167683
143,11093682926.8293,-64.2073494634929
144,11093878048.7805,-65.0202294385473
145,11094073170.7317,-65.2999474236769
146,11094268292.6829,-65.0879928817088
147,11094463414.6341,-64.1403783737593
148,11094658536.5854,-63.898842637149
149,11094853658.5366,-64.3233660820764
150,11095048780.4878,-65.1627152549764
151,11095243902.439,-65.6863460370001
152,11095439024.3902,-64.8603577802361
153,11095634146.3415,-64.5212419964702
154,11095829268.2927,-64.3927486822428
155,11096024390.2439,-64.9049936900088
156,11096219512.1951,-64.57417465047
157,11096414634.1463,-64.9571856658043
158,11096609756.0976,-65.4693158397402
159,11096804878.0488,-65.0805573912077
160,11097000000.0,-64.9362686836455
161,11097195121.9512,-64.8738277885107
162,11097390243.9024,-64.7125264490143
163,11097585365.8537,-65.2489037861828
164,11097780487.8049,-65.3578638659045
165,11097975609.7561,-64.5942361205942
166,11098170731.7073,-64.5841996438406
167,11098365853.6585,-64.6012696926899
168,11098560975.6098,-64.7165973082925
169,11098756097.561,-65.0635792094225
170,11098951219.5122,-64.5811909974911
171,11099146341.4634,-64.8118290036219
172,11099341463.4146,-64.5411771493812
173,11099536585.3659,-64.9676585111124
174,11099731707.3171,-64.8015398924419
175,11099926829.2683,-64.4123967505785
176,11100121951.2195,-64.3496859959429
177,11100317073.1707,-64.0521974756002
178,11100512195.122,-63.9481063502761
179,11100707317.0732,-63.9201845044792
180,11100902439.0244,-63.7727780584289
181,11101097560.9756,-64.3078060980933
182,11101292682.9268,-65.127409593902
183,11101487804.878,-65.4982367398592
184,11101682926.8293,-65.1841834395198
185,11101878048.7805,-65.180956608893
186,11102073170.7317,-64.5481705296363
187,11102268292.6829,-64.3956941699857
188,11102463414.6341,-65.0487541619524
189,11102658536.5854,-64.4518192044632
190,11102853658.5366,-63.3763544517351
191,11103048780.4878,-62.6950855293962
192,11103243902.439,-62.7517560245669
193,11103439024.3902,-63.5740868238412
194,11103634146.3415,-64.1499153233519
195,11103829268.2927,-64.4943995886765
196,11104024390.2439,-64.5511676926028
197,11104219512.1951,-64.9823457579864
198,11104414634.1463,-65.3294023011061
199,11104609756.0976,-64.5212419964702
200,11104804878.0488,-63.6422119935676
201,11105000000.0,-64.1213389247233
202,11105195121.9512,-65.2424099330888
203,11105390243.9024,-64.9854979466236
204,11105585365.8537,-65.1487859113813
205,11105780487.8049,-64.7676639125527
206,11105975609.7561,-64.8190405681542
207,11106170731.7073,-64.7809961202311
208,11106365853.6585,-65.1199396532518
209,11106560975.6098,-65.1338173216234
210,11106756097.561,-65.1766618236461
211,11106951219.5122,-65.1412987456566
212,11107146341.4634,-65.1487859113813
213,11107341463.4146,-64.9960109837723
214,11107536585.3659,-65.3184816038604
215,11107731707.3171,-65.5653513718804
216,11107926829.2683,-65.3436187292765
217,11108121951.2195,-65.0170715082187
218,11108317073.1707,-64.719651888174
219,11108512195.122,-64.4251892392553
220,11108707317.0732,-63.8803199403485
221,11108902439.0244,-64.3633684468032
222,11109097560.9756,-64.8500055104496
223,11109292682.9268,-64.5511676926028
224,11109487804.878,-65.1552108641772
225,11109682926.8293,-65.0350085524855
226,11109878048.7805,-64.8500055104496
227,11110073170.7317,-65.0561609439959
228,11110268292.6829,-65.0487541619524
229,11110463414.6341,-64.608309006477
230,11110658536.5854,-64.6344968614389
231,11110853658.5366,-65.1949376277118
232,11111048780.4878,-64.8810852865751
233,11111243902.439,-64.0673038659542
234,11111439024.3902,-64.0862227394686
235,11111634146.3415,-65.0413531216003
236,11111829268.2927,-65.3359593128067
237,11112024390.2439,-65.2640790768349
238,11112219512.1951,-65.3436187292765
239,11112414634.1463,-64.4084636918965
240,11112609756.0976,-64.2651625552734
241,11112804878.0488,-64.4547819172806
242,11113000000.0,-63.8305222499113
243,11113195121.9512,-64.3175325235056
