,x,y
0,1.5335720036091516e-06,-74.41786193847656
1,1.5335733678512042e-06,-71.86540985107422
2,1.5335748457800946e-06,-72.08629608154297
3,1.5335762100221473e-06,-72.77664947509766
4,1.5335775742642e-06,-71.98197174072266
5,1.5335790521930903e-06,-69.35188293457031
6,1.533580416435143e-06,-73.64348602294922
7,1.5335817806771956e-06,-72.7558364868164
8,1.5335831449192483e-06,-72.55170440673828
9,1.5335846228481387e-06,-72.62798309326172
10,1.5335859870901913e-06,-69.87993621826172
11,1.533587351332244e-06,-74.17089080810547
12,1.5335888292611344e-06,-73.28411865234375
13,1.533590193503187e-06,-71.76740264892578
14,1.5335915577452397e-06,-73.45309448242188
15,1.53359303567413e-06,-69.66405487060547
16,1.5335943999161827e-06,-73.4158706665039
17,1.5335957641582354e-06,-72.34187316894531
18,1.5335972420871258e-06,-71.41390228271484
19,1.5335986063291784e-06,-70.43842315673828
20,1.533599970571231e-06,-72.33683776855469
21,1.5336014485001215e-06,-72.29928588867188
22,1.5336028127421741e-06,-72.2092514038086
23,1.5336041769842268e-06,-71.75308990478516
24,1.5336056549131172e-06,-69.72838592529297
25,1.5336070191551698e-06,-73.98139190673828
26,1.5336083833972225e-06,-73.22355651855469
27,1.5336097476392752e-06,-72.27417755126953
28,1.5336112255681655e-06,-69.60467529296875
29,1.5336125898102182e-06,-71.16022491455078
30,1.5336139540522709e-06,-71.79283905029297
31,1.5336154319811612e-06,-71.43428039550781
32,1.533616796223214e-06,-72.47997283935547
33,1.5336181604652666e-06,-69.46099090576172
34,1.533619638394157e-06,-72.66986083984375
35,1.5336210026362096e-06,-72.93428039550781
36,1.5336223668782623e-06,-70.75761413574219
37,1.5336238448071526e-06,-70.11012268066406
38,1.5336252090492053e-06,-71.910888671875
39,1.533626573291258e-06,-72.0770034790039
40,1.5336280512201483e-06,-73.83695220947266
41,1.533629415462201e-06,-72.2744369506836
42,1.5336307797042537e-06,-69.26699829101562
43,1.5336321439463063e-06,-73.32811737060547
44,1.5336336218751967e-06,-71.435302734375
45,1.5336349861172494e-06,-71.75070190429688
46,1.533636350359302e-06,-70.85929107666016
47,1.5336378282881924e-06,-68.56230163574219
48,1.533639192530245e-06,-71.4424819946289
49,1.5336405567722977e-06,-71.35334014892578
50,1.533642034701188e-06,-72.24871826171875
51,1.5336433989432408e-06,-68.72129821777344
52,1.5336447631852934e-06,-71.28766632080078
53,1.5336462411141838e-06,-72.05827331542969
54,1.5336476053562365e-06,-71.52513122558594
55,1.5336489695982891e-06,-71.86454010009766
56,1.5336504475271795e-06,-69.60770416259766
57,1.5336518117692322e-06,-71.91102600097656
58,1.5336531760112848e-06,-71.72907257080078
59,1.5336546539401752e-06,-70.97066497802734
60,1.5336560181822279e-06,-70.17130279541016
61,1.5336573824242805e-06,-72.59217071533203
62,1.5336587466663332e-06,-71.08790588378906
63,1.5336602245952236e-06,-72.5155029296875
64,1.5336615888372762e-06,-71.1996841430664
65,1.5336629530793289e-06,-69.19344329833984
66,1.5336644310082193e-06,-70.17665100097656
67,1.533665795250272e-06,-70.83065032958984
68,1.5336671594923246e-06,-70.74700927734375
69,1.533668637421215e-06,-69.43413543701172
